Index,ID_day,AMPM_ID_day,Start.Time,Date,Year,Prev_date,nest_number,ID,Species,AMPM,Duration_min,Start.Air.Temp,Start.Egg.Temp,Mean.Egg.Temp_offbout,Sunrise,Sunset,prev.sunset,Day.Length,two_before_start,Air.Mean.24hr,Air.SD.24hr,Air.Max.24hr,Air.Min.24hr,Air.Mean.Morn,Air.SD.Morn,Air.Max.Morn,Air.Min.Morn,Air.Mean.Aft,Air.SD.Aft,Air.Max.Aft,Air.Min.Aft,Air.Mean.PrevDay,Air.SD.PrevDay,Air.Max.PrevDay,Air.Min.PrevDay,Air.Mean.PrevAft,Air.SD.PrevAft,Air.Max.PrevAft,Air.Min.PrevAft,Air.Mean.PrevNight,Air.SD.PrevNight,Air.Max.PrevNight,Air.Min.PrevNight,nest.Mean.2hr,nest.SD.2hr,nest.Max.2hr,nest.Min.2hr,nest.Mean.24hr,nest.SD.24hr,nest.Max.24hr,nest.Min.24hr,nest.Mean.Morn,nest.SD.Morn,nest.Max.Morn,nest.Min.Morn,nest.Mean.Aft,nest.SD.Aft,nest.Max.Aft,nest.Min.Aft,nest.Mean.PrevDay,nest.SD.PrevDay,nest.Max.PrevDay,nest.Min.PrevDay,nest.Mean.PrevAft,nest.SD.PrevAft,nest.Max.PrevAft,nest.Min.PrevAft,nest.Mean.PrevNight,nest.SD.PrevNight,nest.Max.PrevNight,nest.Min.PrevNight,log_Duration,CV.24hr,CV.Morn,CV.Aft,CV.PrevDay,CV.PrevAft,CV.PrevNight,X24hr_thirds,Date_2,Month_Year,Date_Written,predictedtime
810,2016SC018_119,AM_2016SC018_119,6.19,6/18/2016,2016,6/17/2016,16-18,2016SC018,SC,AM,104,21.557,31.893,27.321,6.22,21.04,21.03,14:41:33,4.19,31.20499444,9.087243657,45,21.461,28.63543787,6.660076079,43.586,21.581,40.46497794,6.432718241,45,26.94,31.85315,8.915738324,45,20.317,41.02326568,5.642080995,45,29.215,24.99089964,2.437819064,29.115,21.461,33.27352825,3.083941038,36.824,21.342,33.1798625,2.405727549,37.124,24.871,31.22202367,3.548459652,35.582,24.871,34.81891176,0.600606747,37.124,33.704,34.93710417,1.675261285,36.987,27.579,36.061631,0.427891173,36.987,35.422,33.10275986,1.716826241,35.823,29.665,4.644390899,0.291211193,0.232581604,0.158970017,0.279901307,0.137533687,0.097548272,Warm,6/18/2016,16-Jun,18-Jun-16,7.227672194
811,2016SC018_120,AM_2016SC018_120,6.51,6/19/2016,2016,6/18/2016,16-18,2016SC018,SC,AM,86,20.531,34.73,28.846,6.22,21.04,21.03,14:41:38,4.51,30.44586389,9.757223113,45,18.866,28.78765089,7.440607013,45,19.103,40.27716544,6.113694554,45,27.456,31.20499444,9.087243657,45,21.461,40.51488561,6.391644751,45,27.038,21.42812186,1.953791461,26.891,18.866,33.31440113,3.118989381,36.933,21.342,34.48395556,2.117798951,36.987,26.744,32.85326036,2.935735018,35.877,26.744,36.23565441,0.421230045,36.987,34.44,33.1798625,2.405727549,37.124,24.871,34.82235055,0.599029306,37.124,33.704,33.57056631,0.903463823,34.677,31.868,4.454347296,0.320477788,0.258465237,0.151790586,0.291211193,0.157760405,0.091178848,Middle,6/19/2016,16-Jun,19-Jun-16,7.201922933
812,2016SC018_121,AM_2016SC018_121,6.47,7/1/2016,2016,6/30/2016,16-25,2016SC025,SC,AM,170,32.098,35.555,32.062,6.23,21.04,21.03,14:41:40,17.53,31.51059861,9.246982658,45,20.698,29.67282738,7.316966337,45,20.698,40.94525,5.684424772,45,28.27,30.44586389,9.757223113,45,18.866,40.32447601,6.07491774,45,27.53,23.38365233,1.584526615,27.333,20.793,36.31551224,1.553733521,40,29.79,34.83756806,2.28661357,38.115,26.671,32.99432143,2.973517438,35.475,26.671,36.26406618,1.709523126,38.115,30.343,34.48395556,2.117798951,36.987,26.744,36.24228044,0.407560696,36.987,34.572,34.73501792,0.453120527,35.529,33.6,5.135798437,0.293456268,0.246588107,0.138829895,0.320477788,0.150650879,0.067762152,Warm,7/1/2016,16-Jul,1-Jul-16,7.22727896
813,2016SC018_121,PM_2016SC018_121,19.53,7/1/2016,2016,6/30/2016,16-25,2016SC025,SC,PM,170,32.098,35.555,32.062,6.23,21.04,21.03,14:41:40,17.53,31.51059861,9.246982658,45,20.698,29.67282738,7.316966337,45,20.698,40.94525,5.684424772,45,28.27,30.44586389,9.757223113,45,18.866,40.32447601,6.07491774,45,27.53,23.38365233,1.584526615,27.333,20.793,36.31551224,1.553733521,40,29.79,34.83756806,2.28661357,38.115,26.671,32.99432143,2.973517438,35.475,26.671,36.26406618,1.709523126,38.115,30.343,34.48395556,2.117798951,36.987,26.744,36.24228044,0.407560696,36.987,34.572,34.73501792,0.453120527,35.529,33.6,5.135798437,0.293456268,0.246588107,0.138829895,0.320477788,0.150650879,0.067762152,Warm,7/1/2016,16-Jul,1-Jul-16,18.44709164
814,2016SC018_122,AM_2016SC018_122,7.01,6/21/2016,2016,6/20/2016,16-18,2016SC018,SC,AM,66,19.936,32.717,27.273,6.23,21.04,21.04,14:41:39,5.01,31.31103611,9.704423858,45,19.651,29.20615476,8.211612471,45,19.674,41.17340074,5.570178511,45,27.53,31.51059861,9.246982658,45,20.698,40.94525,5.684424772,45,28.27,22.89027599,2.208842118,28.122,19.651,33.23198399,3.186501484,37.042,21.342,34.36045278,2.770974118,38.7,25.404,32.12348214,3.808837021,35.716,25.404,36.55043382,1.58226644,38.7,30.722,34.83756806,2.28661357,38.115,26.671,36.26406618,1.709523126,38.115,30.343,33.50236559,1.108652605,36.092,29.966,4.189654742,0.30993621,0.281160342,0.13528585,0.293456268,0.138829895,0.096496963,Warm,6/21/2016,16-Jun,21-Jun-16,7.17794023
815,2016SC018_123,PM_2016SC018_123,19.27,6/28/2016,2016,6/27/2016,16-25,2016SC025,SC,PM,86,36.742,39.121,36.552,6.23,21.05,21.04,14:41:34,17.27,32.92260556,8.975594843,45,21.509,30.51591071,7.721188457,45,21.509,42.23022059,4.477092725,45,31.052,31.31103611,9.704423858,45,19.651,41.17340074,5.570178511,45,27.53,24.41768459,1.328120783,27.456,21.604,36.63802919,1.488402415,40.114,29.79,35.30089583,3.344513139,40.114,25.501,32.50584524,4.092664827,36.933,25.501,38.11089706,1.224033727,40.114,34.387,34.36045278,2.770974118,38.7,25.404,36.55043382,1.58226644,38.7,30.722,33.48654839,1.15022849,35.128,31.663,4.454347296,0.272627111,0.253021728,0.106016323,0.30993621,0.13528585,0.054391758,Warm,6/28/2016,16-Jun,28-Jun-16,18.53490082
816,2016SC018_124,PM_2016SC018_124,19.13,6/23/2016,2016,6/22/2016,16-18,2016SC018,SC,PM,190,24.388,35.368,30.043,6.23,21.05,21.04,14:41:27,4.49,32.47149583,8.044994305,45,24.339,28.92641667,5.188680378,45,24.339,41.19127206,5.323442258,45,29.115,32.92260556,8.975594843,45,21.509,42.23022059,4.477092725,45,31.052,26.71902867,1.654684362,30.976,24.46,33.32416384,3.110716322,36.905,21.342,35.23193056,1.816391283,37.124,27.604,33.7911369,2.770515817,36.2,27.604,36.07321691,1.275196629,37.124,31.637,35.30089583,3.344513139,40.114,25.501,38.11089706,1.224033727,40.114,34.387,35.67330466,0.870794166,37.508,34.387,5.247024072,0.247755581,0.179375152,0.129237142,0.272627111,0.106016323,0.061929061,Warm,6/23/2016,16-Jun,23-Jun-16,18.6859492
817,2016SC018_124,AM_2016SC018_124,6.49,6/23/2016,2016,6/22/2016,16-18,2016SC018,SC,AM,190,24.388,35.368,30.043,6.23,21.05,21.04,14:41:27,4.49,32.47149583,8.044994305,45,24.339,28.92641667,5.188680378,45,24.339,41.19127206,5.323442258,45,29.115,32.92260556,8.975594843,45,21.509,42.23022059,4.477092725,45,31.052,26.71902867,1.654684362,30.976,24.46,33.32416384,3.110716322,36.905,21.342,35.23193056,1.816391283,37.124,27.604,33.7911369,2.770515817,36.2,27.604,36.07321691,1.275196629,37.124,31.637,35.30089583,3.344513139,40.114,25.501,38.11089706,1.224033727,40.114,34.387,35.67330466,0.870794166,37.508,34.387,5.247024072,0.247755581,0.179375152,0.129237142,0.272627111,0.106016323,0.061929061,Warm,6/23/2016,16-Jun,23-Jun-16,7.218685528
818,2016SC018_125,PM_2016SC018_125,19.23,6/24/2016,2016,6/23/2016,16-18,2016SC018,SC,PM,146,23.328,35.128,31.432,6.24,21.05,21.04,14:41:16,6.05,31.66519444,9.287661087,45,19.96,29.44670238,7.760904737,45,21.151,41.05065809,5.463864542,45,29.165,32.47149583,8.044994305,45,24.339,41.19127206,5.323442258,45,29.115,23.81669286,2.690811264,29.04,19.96,31.62711973,3.871202641,37.178,21.437,35.94813889,1.623074866,38.532,29.916,34.77430952,1.966073475,36.362,29.916,37.20073162,1.111230513,38.532,33.313,35.23193056,1.816391283,37.124,27.604,36.07321691,1.275196629,37.124,31.637,35.122275,0.557936803,36.362,34.045,4.983606622,0.293308197,0.263557686,0.133100535,0.247755581,0.129237142,0.112980055,Warm,6/24/2016,16-Jun,24-Jun-16,18.67634027
819,2016SC018_125,AM_2016SC018_125,8.05,6/24/2016,2016,6/23/2016,16-18,2016SC018,SC,AM,146,23.328,35.128,31.432,6.24,21.05,21.04,14:41:16,6.05,31.66519444,9.287661087,45,19.96,29.44670238,7.760904737,45,21.151,41.05065809,5.463864542,45,29.165,32.47149583,8.044994305,45,24.339,41.19127206,5.323442258,45,29.115,23.81669286,2.690811264,29.04,19.96,31.62711973,3.871202641,37.178,21.437,35.94813889,1.623074866,38.532,29.916,34.77430952,1.966073475,36.362,29.916,37.20073162,1.111230513,38.532,33.313,35.23193056,1.816391283,37.124,27.604,36.07321691,1.275196629,37.124,31.637,35.122275,0.557936803,36.362,34.045,4.983606622,0.293308197,0.263557686,0.133100535,0.247755581,0.129237142,0.112980055,Warm,6/24/2016,16-Jun,24-Jun-16,7.358402915
820,2016SC018_126,AM_2016SC018_126,7.27,6/25/2016,2016,6/24/2016,16-18,2016SC018,SC,AM,62,22.489,36.471,31.408,6.24,21.05,21.05,14:41:03,5.27,32.43683611,8.983374374,45,21.915,30.7591369,8.154565044,45,21.915,41.35294118,5.21756314,45,30.117,31.66519444,9.287661087,45,19.96,41.05065809,5.463864542,45,29.165,24.84384946,1.876359449,29.04,22.034,32.83221388,3.394460313,37.178,21.437,35.218525,4.0505818,40.114,24.388,35.61769643,2.377260492,37.37,29.14,36.82561765,3.01594547,40.114,29.765,35.94813889,1.623074866,38.532,29.916,37.20073162,1.111230513,38.532,33.313,36.60820072,0.34166953,37.315,35.555,4.127134385,0.276949772,0.265110334,0.126171513,0.293308197,0.133100535,0.075526116,Warm,6/25/2016,16-Jun,25-Jun-16,7.171832901
821,2016SC02_98,AM_2016SC02_98,5.47,7/11/2016,2016,7/10/2016,16-48,2016BW048,BW,AM,276,28.419,37.206,31.027,6.25,20.53,20.52,14:27:54,16.07,24.609525,12.43381631,45,9.608,26.81208383,12.05509039,45,9.854,35.05131203,8.596029574,45,20.198,29.51654018,10.52023293,45,14.266,32.38513158,9.192019017,45,18.081,12.79430769,2.184808535,17.843,9.608,35.76235169,4.665810482,45,24.243,32.48593056,5.961993539,37.37,16.249,24.20157485,7.08297056,35.716,16.249,35.14765789,2.576562784,37.37,27.308,28.89032813,5.130516662,35.288,16.868,29.5854812,4.615915729,35.288,20.746,34.02441958,1.456538959,35.342,26.012,5.620400866,0.505244059,0.449614079,0.245241307,0.356418227,0.283834543,0.170764108,Cool,7/11/2016,16-Jul,11-Jul-16,6.896271225
822,2016SC02_98,PM_2016SC02_98,18.07,7/11/2016,2016,7/10/2016,16-48,2016BW048,BW,PM,276,28.419,37.206,31.027,6.25,20.53,20.52,14:27:54,16.07,24.609525,12.43381631,45,9.608,26.81208383,12.05509039,45,9.854,35.05131203,8.596029574,45,20.198,29.51654018,10.52023293,45,14.266,32.38513158,9.192019017,45,18.081,12.79430769,2.184808535,17.843,9.608,35.76235169,4.665810482,45,24.243,32.48593056,5.961993539,37.37,16.249,24.20157485,7.08297056,35.716,16.249,35.14765789,2.576562784,37.37,27.308,28.89032813,5.130516662,35.288,16.868,29.5854812,4.615915729,35.288,20.746,34.02441958,1.456538959,35.342,26.012,5.620400866,0.505244059,0.449614079,0.245241307,0.356418227,0.283834543,0.170764108,Cool,7/11/2016,16-Jul,11-Jul-16,17.4284948
823,2016SC02_99,AM_2016SC02_99,6.25,6/18/2016,2016,6/17/2016,16-7,2016SC07,SC,AM,292,20.031,35.877,28.412,6.25,20.54,20.52,14:29:02,17.41,20.05632639,4.143172414,32.949,14.529,20.5761018,2.285213954,24.195,16.439,23.50801873,4.142217104,32.949,17.368,24.609525,12.43381631,45,9.608,35.05131203,8.596029574,45,20.198,17.13270979,0.995977103,20.055,15.557,31.63969492,4.094687098,38.952,23.064,33.06153611,4.273245254,36.633,20.698,29.40876048,6.156544085,35.743,20.698,33.25366667,3.579141038,36.633,23.881,32.48593056,5.961993539,37.37,16.249,35.14765789,2.576562784,37.37,27.308,35.25697552,0.438309683,36.525,34.36,5.676753802,0.206576834,0.111061559,0.176204433,0.505244059,0.245241307,0.058133075,Cool,6/18/2016,16-Jun,18-Jun-16,6.37828359
824,2016SC02_99,PM_2016SC02_99,16.99,6/18/2016,2016,6/17/2016,16-7,2016SC07,SC,PM,292,20.031,35.877,28.412,6.25,20.54,20.52,14:29:02,17.41,20.05632639,4.143172414,32.949,14.529,20.5761018,2.285213954,24.195,16.439,23.50801873,4.142217104,32.949,17.368,24.609525,12.43381631,45,9.608,35.05131203,8.596029574,45,20.198,17.13270979,0.995977103,20.055,15.557,31.63969492,4.094687098,38.952,23.064,33.06153611,4.273245254,36.633,20.698,29.40876048,6.156544085,35.743,20.698,33.25366667,3.579141038,36.633,23.881,32.48593056,5.961993539,37.37,16.249,35.14765789,2.576562784,37.37,27.308,35.25697552,0.438309683,36.525,34.36,5.676753802,0.206576834,0.111061559,0.176204433,0.505244059,0.245241307,0.058133075,Cool,6/18/2016,16-Jun,18-Jun-16,17.46117825
825,2016SC022_113,AM_2016SC022_113,6.17,6/12/2016,2016,6/11/2016,16-22,2016SC022,SC,AM,190,17.486,36.012,27.818,6.22,21.02,21.01,14:39:54,4.17,31.41297222,10.6300113,45,17.415,32.37491124,10.38382599,45,17.486,40.87720664,5.546515103,45,29.065,36.73064871,8.564307888,45,21.056,40.16861481,6.251757204,45,26.695,20.58285714,2.329626958,26.524,17.415,36.14576695,2.670962208,37.673,21.772,35.34012917,3.695316042,38.06,24.219,30.63401183,5.103680732,36.878,24.219,36.92934686,1.308869231,38.06,32.484,36.1437931,2.384980017,38.143,25.089,36.91906296,0.565515056,38.143,36.173,36.67522857,0.580260828,37.7,35.582,5.247024072,0.338395591,0.320736817,0.135687234,0.233165168,0.155637859,0.113182876,Warm,6/12/2016,16-Jun,12-Jun-16,7.238498262
826,2016SC022_113,PM_2016SC022_113,18.21,6/12/2016,2016,6/11/2016,16-22,2016SC022,SC,PM,190,17.486,36.012,27.818,6.22,21.02,21.01,14:39:54,4.17,31.41297222,10.6300113,45,17.415,32.37491124,10.38382599,45,17.486,40.87720664,5.546515103,45,29.065,36.73064871,8.564307888,45,21.056,40.16861481,6.251757204,45,26.695,20.58285714,2.329626958,26.524,17.415,36.14576695,2.670962208,37.673,21.772,35.34012917,3.695316042,38.06,24.219,30.63401183,5.103680732,36.878,24.219,36.92934686,1.308869231,38.06,32.484,36.1437931,2.384980017,38.143,25.089,36.91906296,0.565515056,38.143,36.173,36.67522857,0.580260828,37.7,35.582,5.247024072,0.338395591,0.320736817,0.135687234,0.233165168,0.155637859,0.113182876,Warm,6/12/2016,16-Jun,12-Jun-16,18.05991472
827,2016SC022_114,AM_2016SC022_114,5.17,7/10/2016,2016,7/9/2016,16-38,2016BW038,BW,AM,214,32.691,36.254,32.52,6.22,21.02,21.01,14:40:19,15.31,27.43907361,7.512697738,43.525,17.986,26.34276923,5.401086714,34.413,19.555,33.96056827,6.95182855,43.525,19.722,31.41297222,10.6300113,45,17.415,40.92095556,5.509771329,45,29.14,23.73946786,3.367881399,28.99,17.986,37.67540128,0.888864738,40.085,34.916,33.12756806,4.943854643,37.783,21.557,27.41945562,5.450780525,34.677,21.557,34.97454982,1.653739295,36.606,29.89,35.34012917,3.695316042,38.06,24.219,36.92781481,1.311056353,38.06,32.484,35.51883571,4.237385792,37.783,21.748,5.365976015,0.273795604,0.205031091,0.204702951,0.338395591,0.134644249,0.141868445,Cool,7/10/2016,16-Jul,10-Jul-16,7.293382416
828,2016SC022_114,PM_2016SC022_114,17.31,7/10/2016,2016,7/9/2016,16-38,2016BW038,BW,PM,214,32.691,36.254,32.52,6.22,21.02,21.01,14:40:19,15.31,27.43907361,7.512697738,43.525,17.986,26.34276923,5.401086714,34.413,19.555,33.96056827,6.95182855,43.525,19.722,31.41297222,10.6300113,45,17.415,40.92095556,5.509771329,45,29.14,23.73946786,3.367881399,28.99,17.986,37.67540128,0.888864738,40.085,34.916,33.12756806,4.943854643,37.783,21.557,27.41945562,5.450780525,34.677,21.557,34.97454982,1.653739295,36.606,29.89,35.34012917,3.695316042,38.06,24.219,36.92781481,1.311056353,38.06,32.484,35.51883571,4.237385792,37.783,21.748,5.365976015,0.273795604,0.205031091,0.204702951,0.338395591,0.134644249,0.141868445,Cool,7/10/2016,16-Jul,10-Jul-16,17.01142279
829,2016SC022_115,PM_2016SC022_115,16.45,7/8/2016,2016,7/7/2016,16-37,2016BW037,BW,PM,160,38.143,36.987,33.688,6.22,21.02,21.02,14:40:40,14.45,28.48758472,8.35782311,45,19.579,26.53933728,5.683080683,38.896,20.77,36.75723616,6.641450918,45,24.605,27.43907361,7.512697738,43.525,17.986,33.96056827,6.95182855,43.525,19.722,20.6569,0.322840613,21.413,19.579,37.64453977,0.838178579,39.772,35.77,35.48793472,1.304866763,37.508,30.976,35.41484024,0.62744596,36.227,34.045,35.54604428,1.64442664,37.453,30.976,33.12756806,4.943854643,37.783,21.557,34.97454982,1.653739295,36.606,29.89,34.76023214,0.485895028,35.288,33.704,5.075173815,0.293384757,0.214138003,0.180684176,0.273795604,0.204702951,0.015628706,Middle,7/8/2016,16-Jul,8-Jul-16,16.87296632
830,2016SC022_116,PM_2016SC022_116,17.45,6/7/2016,2016,6/6/2016,16-7,2016SC07,SC,PM,142,37.151,38.365,34.698,6.22,21.03,21.02,14:40:58,15.45,31.46109306,8.828825509,45,21.676,31.1870355,7.359176116,44.38,21.676,39.74854982,6.079051776,45,28.791,28.48758472,8.35782311,45,19.579,36.75723616,6.641450918,45,24.605,22.86691429,0.753856855,24.508,21.795,37.67874446,0.950495539,40.085,34.44,36.81334444,1.030714679,38.365,32.201,36.79726627,0.266755852,37.178,35.743,36.75416974,1.621288126,38.365,32.201,35.48793472,1.304866763,37.508,30.976,35.54604428,1.64442664,37.453,30.976,36.86322857,0.382858497,37.508,35.931,4.955827058,0.280626789,0.235969081,0.1529377,0.293384757,0.180684176,0.032967144,Warm,6/7/2016,16-Jun,7-Jun-16,18.57098394
831,2016SC022_119,AM_2016SC022_119,8.39,6/18/2016,2016,6/17/2016,16-22,2016SC022,SC,AM,54,29.615,37.015,33.212,6.22,21.04,21.03,14:41:33,6.39,30.85024306,8.589430888,45,21.294,30.01399408,7.077411517,44.196,21.294,38.79560662,6.650158516,45,26.256,32.55192222,8.619159325,45,20.293,40.40391144,5.616860178,45,29.365,24.99325448,2.548838172,29.215,21.39,33.98206048,5.155008716,38.032,21.557,37.10252917,1.140928324,38.896,30.091,35.9827574,1.813384472,37.425,30.091,37.70919853,0.483896482,38.896,36.498,37.14683611,1.693164151,38.17,29.515,37.83568266,0.204907357,38.17,37.37,37.32070609,0.210263058,37.949,36.96,3.988984047,0.278423443,0.235803722,0.171415248,0.264781885,0.139017733,0.101981043,Warm,6/18/2016,16-Jun,18-Jun-16,7.230263043
832,2016SC022_120,AM_2016SC022_120,7.51,6/19/2016,2016,6/18/2016,16-22,2016SC022,SC,AM,80,22.872,36.905,32.189,6.22,21.04,21.03,14:41:38,5.51,31.13834167,9.831647844,45,18.961,32.21028994,8.873621233,45,19.341,39.88084926,6.133878126,45,27.628,30.85024306,8.589430888,45,21.294,38.84187823,6.61844977,45,26.329,21.44435842,1.729976708,26.158,18.961,34.69140819,4.806526921,37.949,21.557,36.76704583,1.740885093,39.008,30.041,34.92584024,2.759217272,37.48,30.041,37.62602941,0.455766447,39.008,36.96,37.10252917,1.140928324,38.896,30.091,37.71024723,0.484481993,38.896,36.498,36.88447312,0.210534875,37.425,36.579,4.382026635,0.315740894,0.275490263,0.153805103,0.278423443,0.170394689,0.080672813,Warm,6/19/2016,16-Jun,19-Jun-16,7.234726375
833,2016SC022_121,AM_2016SC022_121,8.41,6/20/2016,2016,6/19/2016,16-22,2016SC022,SC,AM,84,30.243,37.096,33.242,6.23,21.04,21.03,14:41:40,6.41,32.47971667,9.630849387,45,20.436,33.75800595,9.015647505,45,20.436,41.11728309,5.50673884,45,28.642,31.13834167,9.831647844,45,18.961,39.92606273,6.099648619,45,27.653,23.3008172,1.641351309,27.481,20.603,33.94942416,5.167025146,38.032,21.557,37.28343472,1.334715778,38.644,32.047,35.75363095,1.951839248,37.261,32.047,38.117625,0.346849137,38.644,37.288,36.76704583,1.740885093,39.008,30.041,37.62504428,0.45631946,39.008,36.96,37.34837634,0.255468335,37.921,36.987,4.430816799,0.296518885,0.267066945,0.133927595,0.315740894,0.152773607,0.070441792,Warm,6/20/2016,16-Jun,20-Jun-16,7.048223897
834,2016SC022_122,PM_2016SC022_122,17.37,6/19/2016,2016,6/18/2016,16-25,2016SC025,SC,PM,186,45,38.812,35.902,6.23,21.04,21.04,14:41:39,15.37,32.13903333,10.33490099,45,18.509,32.86881548,9.89811793,45,18.842,41.63742647,5.208480542,45,28.171,32.47971667,9.630849387,45,20.436,41.11728309,5.50673884,45,28.642,22.21590681,2.601532549,28.518,18.509,37.68004694,0.910487848,40.085,34.757,37.23600417,1.005450136,38.812,32.33,37.10810119,0.35744914,37.618,36.661,36.94384559,1.518979269,38.812,32.33,37.28343472,1.334715778,38.644,32.047,38.117625,0.346849137,38.644,37.288,37.58365591,0.176994929,38.032,37.233,5.225746674,0.321568508,0.301140086,0.125091318,0.296518885,0.133927595,0.117102244,Warm,6/19/2016,16-Jun,19-Jun-16,18.4943919
835,2016SC022_123,PM_2016SC022_123,18.59,7/15/2016,2016,7/14/2016,16-51,2016BW051,BW,PM,112,40.372,39.403,36.737,6.23,21.05,21.04,14:41:34,16.59,33.85416111,9.312998795,45,20.889,33.91748214,9.092157576,45,20.889,42.66580147,4.021481715,45,31.944,32.13903333,10.33490099,45,18.509,41.63742647,5.208480542,45,28.171,24.33821505,1.605433536,28.048,21.008,37.24904433,1.870617773,40.114,30.016,37.9271625,1.069851821,40.114,33.94,37.32298214,0.324705845,37.949,36.905,38.38650735,1.545714533,40.114,33.94,37.23600417,1.005450136,38.812,32.33,36.94384559,1.518979269,38.812,32.33,37.68743369,0.206907971,38.115,36.389,4.718498871,0.275091702,0.268066997,0.094255389,0.321568508,0.125091318,0.065963487,Warm,7/15/2016,16-Jul,15-Jul-16,17.41868357
836,2016SC022_124,AM_2016SC022_124,6.07,6/23/2016,2016,6/22/2016,16-22,2016SC022,SC,AM,60,24.895,37.096,31.212,6.23,21.05,21.04,14:41:27,4.07,32.45665936,7.773950993,45,24.629,29.01977976,5.184074536,44.75,24.629,40.24341912,5.570057898,45,28.642,33.85416111,9.312998795,45,20.889,42.66580147,4.021481715,45,31.944,26.92445161,1.782060865,31.842,24.798,36.2612274,2.381302136,37.645,22.058,37.24781287,1.56700895,38.421,28.742,36.31129762,2.790062825,38.032,28.742,37.57347059,0.288713508,38.115,37.015,37.9271625,1.069851821,40.114,33.94,38.38650735,1.545714533,40.114,33.94,37.77247312,0.790713282,38.728,32.484,4.094344562,0.239517903,0.178639348,0.138409162,0.275091702,0.094255389,0.066187453,Warm,6/23/2016,16-Jun,23-Jun-16,7.126092205
837,2016SC025_119,AM_2016SC025_119,6.27,7/6/2016,2016,7/5/2016,16-37,2016BW037,BW,AM,196,35.931,33.053,30.738,6.22,21.04,21.03,14:41:33,15.05,28.46776667,5.819022005,39.715,21.175,28.10468639,4.528071281,35.475,21.175,34.1908125,3.446025927,39.715,25.404,31.93002639,7.969198772,45,20.96,39.49472694,4.698772712,45,28.841,24.64119355,2.53696744,28.717,21.318,33.79266915,1.157467868,37.096,31.179,31.01142778,2.294558946,33.914,24.267,28.15954438,3.070663194,32.562,24.267,32.24008088,1.053248106,33.914,29.19,30.74123194,2.360634959,33.183,24.581,32.25127675,0.790660044,33.183,30.041,31.69546953,0.496208377,32.768,30.824,5.278114659,0.204407394,0.161114457,0.100788068,0.249583219,0.118972153,0.102956354,Middle,7/6/2016,16-Jul,6-Jul-16,7.522890203
838,2016SC025_119,PM_2016SC025_119,17.05,7/6/2016,2016,7/5/2016,16-37,2016BW037,BW,PM,196,35.931,33.053,30.738,6.22,21.04,21.03,14:41:33,15.05,28.46776667,5.819022005,39.715,21.175,28.10468639,4.528071281,35.475,21.175,34.1908125,3.446025927,39.715,25.404,31.93002639,7.969198772,45,20.96,39.49472694,4.698772712,45,28.841,24.64119355,2.53696744,28.717,21.318,33.79266915,1.157467868,37.096,31.179,31.01142778,2.294558946,33.914,24.267,28.15954438,3.070663194,32.562,24.267,32.24008088,1.053248106,33.914,29.19,30.74123194,2.360634959,33.183,24.581,32.25127675,0.790660044,33.183,30.041,31.69546953,0.496208377,32.768,30.824,5.278114659,0.204407394,0.161114457,0.100788068,0.249583219,0.118972153,0.102956354,Middle,7/6/2016,16-Jul,6-Jul-16,16.69758834
839,2016SC025_120,PM_2016SC025_120,17.35,6/4/2016,2016,6/3/2016,16-10,2016SC010,SC,PM,224,39.686,33.131,31.797,6.22,21.04,21.03,14:41:38,15.35,30.41315139,9.03195789,45,19.151,30.89013609,7.756310487,43.284,19.151,38.94010662,4.903024978,45,27.456,28.46776667,5.819022005,39.715,21.175,34.22323616,3.410581403,39.715,25.525,21.06305376,1.399640237,25.21,19.199,33.72340475,1.222516048,37.096,28.816,31.12556806,2.38988576,33.548,24.339,28.15168639,3.06019044,32.484,24.339,32.70643015,0.833536981,33.548,30.117,31.01142778,2.294558946,33.914,24.267,32.23794096,1.054604207,33.914,29.19,31.19062007,0.511356293,32.846,30.167,5.411646052,0.296975403,0.251093439,0.125911956,0.204407394,0.099656894,0.066450015,Middle,6/4/2016,16-Jun,4-Jun-16,18.37486735
